752.5,2.1e-05,1.7e-05,1.8e-05,3e-06,1.4e-05,,4e-06,0.010931,0.000194,,,,
752.6,1.9e-05,2.1e-05,1.7e-05,3e-06,1.3e-05,,5e-06,0.012216,0.000198,,,,
752.7,1.6e-05,2.5e-05,1.6e-05,2e-06,1.2e-05,,6e-06,0.013932,0.000201,,,,
752.8,1.39982e-05,2.39982e-05,1.49994e-05,2.00061e-06,1.09994e-05,,7.00061e-06,0.0161184,0.000204,,,,
752.9,1.1e-05,2.1e-05,1.4e-05,3e-06,1e-05,,8e-06,0.018348,0.000204,,,,
753.0,9e-06,1.9e-05,1.3e-05,3e-06,1e-05,,9e-06,0.020567,0.000204,,,,
753.1,8e-06,1.7e-05,1.3e-05,3e-06,1.1e-05,,1e-05,0.02322,0.000204,,,,
753.2,6e-06,1.4e-05,1.4e-05,3e-06,1.1e-05,,9e-06,0.02614,0.000204,,,,
753.3,3.99878e-06,1.50012e-05,1.5e-05,3e-06,1.2e-05,,6.99878e-06,0.0289208,0.000202998,,,,
753.4,2e-06,1.7e-05,1.5e-05,3e-06,1.2e-05,,5e-06,0.031949,0.0002,,,,
753.5,6e-06,1.8e-05,1.6e-05,2e-06,1.3e-05,,3e-06,0.035302,0.000197,,,,
753.6,1e-05,2e-05,1.7e-05,2e-06,1.3e-05,,1e-06,0.038872,0.000195,,,,
753.7,1.5e-05,2.1e-05,1.7e-05,1e-06,1.4e-05,,,0.041913,0.000192,,,,
753.8,1.90024e-05,1.99988e-05,1.80006e-05,1.00061e-06,1.4e-05,,,0.0452036,0.00019,,,,
753.9,2.3e-05,1.8e-05,1.9e-05,2e-06,1.4e-05,,,0.049503,0.00019,,,,
754.0,2.4e-05,1.5e-05,1.9e-05,4e-06,1.3e-05,,,0.054727,0.00019,,,,
754.1,2.4e-05,1.3e-05,1.7e-05,5e-06,1e-05,,,0.060011,0.00019,,,,
754.2,2.4e-05,1.1e-05,1.3e-05,6e-06,7e-06,,1e-06,0.064942,0.00019,,,,
754.3,2.4e-05,8.99878e-06,9.99756e-06,5.99939e-06,4.99817e-06,,3.00122e-06,0.070835,0.000189999,,,,
754.4,2.4e-05,7e-06,6e-06,5e-06,2e-06,,5e-06,0.077334,0.000188,,,,
754.5,2.4e-05,5e-06,3e-06,4e-06,3e-06,,7e-06,0.08289,0.000186,,,,
754.6,2.4e-05,4e-06,4e-06,4e-06,5e-06,,9e-06,0.088604,0.000184,,,,
754.7,2.3e-05,2e-06,7e-06,3e-06,7e-06,,9e-06,0.095685,0.000182,,,,
754.8,2.3e-05,5.00244e-06,1.10018e-05,3.00061e-06,1.00012e-05,,7.99939e-06,0.102695,0.000181,,,,
754.9,2.3e-05,9e-06,1.4e-05,4e-06,1.2e-05,,7e-06,0.111262,0.000181,,,,
755.0,2.3e-05,1.3e-05,1.7e-05,5e-06,1.1e-05,,6e-06,0.119371,0.000181,,,,
755.1,2.2e-05,1.7e-05,1.6e-05,6e-06,9e-06,,4e-06,0.126325,0.000182,,,,
755.2,2.1e-05,2.1e-05,1.3e-05,7e-06,7e-06,,4e-06,0.135596,0.000182,,,,
755.3,2.09994e-05,2.2e-05,1.09982e-05,7e-06,5.99878e-06,,4e-06,0.144782,0.000180997,,,,
755.4,2e-05,2.2e-05,8e-06,7e-06,4e-06,,4e-06,0.154075,0.000176,,,,
755.5,2.3e-05,2.2e-05,5e-06,7e-06,3e-06,,4e-06,0.164254,0.000171,,,,
755.6,2.7e-05,2.2e-05,4e-06,7e-06,3e-06,,4e-06,0.173521,0.000166,,,,
755.7,3e-05,2.2e-05,4e-06,7e-06,3e-06,,3e-06,0.184341,0.000161,,,,
755.8,3.30024e-05,2.2e-05,4e-06,5.99939e-06,3e-06,,2.99939e-06,0.194992,0.000156998,,,,
755.9,3.7e-05,2.2e-05,4e-06,5e-06,3e-06,,2e-06,0.207575,0.000154,,,,
756.0,3.3e-05,2.2e-05,4e-06,4e-06,3e-06,,1e-06,0.220304,0.000152,,,,
756.1,2.8e-05,2.2e-05,5e-06,3e-06,3e-06,,1e-06,0.231951,0.000149,,,,
756.2,2.4e-05,2.2e-05,5e-06,2e-06,3e-06,,2e-06,0.242587,0.000147,,,,
756.3,1.89976e-05,2.1e-05,5e-06,2.00061e-06,3.00061e-06,,4.00122e-06,0.257988,0.000143998,,,,
756.4,1.5e-05,2.1e-05,5e-06,3e-06,4e-06,,6e-06,0.275154,0.000141,,,,
756.5,1.6e-05,2e-05,6e-06,4e-06,5e-06,,7e-06,0.289674,0.000138,,,,
756.6,1.8e-05,1.9e-05,7e-06,5e-06,6e-06,,9e-06,0.302928,0.000135,,,,
756.7,1.9e-05,1.9e-05,9e-06,6e-06,7e-06,,9e-06,0.321112,0.000132,,,,
756.8,2.10012e-05,2.10018e-05,1.20012e-05,7e-06,9.00061e-06,,6.99878e-06,0.342116,0.000128998,,,,
756.9,2.3e-05,2.4e-05,1.4e-05,7e-06,1e-05,,5e-06,0.358909,0.000126,,,,
757.0,2.3e-05,2.7e-05,1.6e-05,7e-06,1.1e-05,,3e-06,0.379724,0.000123,,,,
757.1,2.3e-05,3e-05,1.7e-05,7e-06,1e-05,,1e-06,0.397996,0.000121,,,,
757.2,2.3e-05,3.3e-05,1.6e-05,7e-06,1e-05,,2e-06,0.413553,0.000118,,,,
757.3,2.3e-05,3.09976e-05,1.6e-05,6e-06,1e-05,,4.00061e-06,0.434212,0.000113998,,,,
757.4,2.3e-05,2.7e-05,1.6e-05,6e-06,1e-05,,5e-06,0.455278,0.00011,,,,
757.5,2.1e-05,2.2e-05,1.6e-05,5e-06,1e-05,,7e-06,0.474874,0.000107,,,,
757.6,1.9e-05,1.8e-05,1.6e-05,4e-06,1e-05,,9e-06,0.49843,0.000103,,,,
757.7,1.7e-05,1.4e-05,1.6e-05,3e-06,1e-05,,9e-06,0.522908,9.9e-05,,,,
757.8,1.59988e-05,1.50006e-05,1.6e-05,3.00061e-06,1e-05,,7.99939e-06,0.545049,9.4997e-05,,,,
757.9,1.4e-05,1.6e-05,1.6e-05,4e-06,1e-05,,7e-06,0.565194,9e-05,,,,
758.0,1.1e-05,1.8e-05,1.6e-05,4e-06,1e-05,,6e-06,0.588346,8.6e-05,,,,
758.1,9e-06,1.9e-05,1.7e-05,5e-06,1e-05,,5e-06,0.615714,8.2e-05,,,,
758.2,6e-06,2.1e-05,1.7e-05,5e-06,1e-05,,6e-06,0.635227,7.7e-05,,,,
758.3,3.99817e-06,2.1e-05,1.7e-05,5e-06,1e-05,,7.00061e-06,0.663973,7.50006e-05,,,,
758.4,1e-06,2.1e-05,1.7e-05,5e-06,1e-05,,8e-06,0.682595,7.6e-05,,,,
758.5,5e-06,2.1e-05,1.7e-05,5e-06,1e-05,,1e-05,0.703842,7.7e-05,,,,
758.6,9e-06,2.1e-05,1.6e-05,4e-06,9e-06,,1.1e-05,0.727594,7.9e-05,,,,
758.7,1.3e-05,2.1e-05,1.5e-05,4e-06,8e-06,,1.2e-05,0.743864,8e-05,,,,
758.8,1.80024e-05,1.89994e-05,1.29988e-05,4e-06,6.99939e-06,,1.1e-05,0.773399,7.99982e-05,,,,
758.9,2.2e-05,1.8e-05,1.1e-05,4e-06,6e-06,,1.1e-05,0.794318,7.7e-05,,,,
759.0,2.2e-05,1.6e-05,1e-05,4e-06,5e-06,,1.1e-05,0.810073,7.3e-05,,,,
759.1,2.2e-05,1.4e-05,9e-06,4e-06,5e-06,,1e-05,0.846288,6.9e-05,,,,
759.2,2.2e-05,1.3e-05,8e-06,4e-06,4e-06,,1e-05,0.865077,6.5e-05,,,,
759.3,2.2e-05,1.09982e-05,6.99939e-06,4.00061e-06,3.99939e-06,,1e-05,0.879485,6.3e-05,,,,
759.4,2.2e-05,8e-06,6e-06,5e-06,3e-06,,1e-05,0.888774,6.3e-05,,,,
759.5,2e-05,6e-06,5e-06,6e-06,4e-06,,1e-05,0.893828,6.4e-05,,,,
759.6,1.7e-05,4e-06,7e-06,6e-06,5e-06,,1e-05,0.915123,6.4e-05,,,,
759.7,1.4e-05,2e-06,1e-05,7e-06,7e-06,,1e-05,0.923539,6.4e-05,,,,
759.8,1.19982e-05,4.00244e-06,1.20018e-05,6.99878e-06,8.00122e-06,,1e-05,0.931243,6.2997e-05,,,,
759.9,9e-06,8e-06,1.5e-05,5e-06,1e-05,,1e-05,0.943525,5.8e-05,,,,
760.0,9e-06,1.2e-05,1.7e-05,4e-06,1e-05,,1e-05,0.942825,5.2e-05,,,,
760.1,9e-06,1.6e-05,1.7e-05,3e-06,1e-05,,1e-05,0.949719,4.7e-05,,,,
760.2,9e-06,1.9e-05,1.6e-05,1e-06,9e-06,,1e-05,0.951573,4.1e-05,,,,
760.3,9e-06,2e-05,1.59994e-05,2.00061e-06,8.99939e-06,,1e-05,0.954178,3.69994e-05,,,,
760.4,9e-06,2e-05,1.5e-05,3e-06,8e-06,,1e-05,0.964749,3.6e-05,,,,
760.5,1.2e-05,2e-05,1.4e-05,4e-06,8e-06,,1e-05,0.968159,3.5e-05,,,,
760.6,1.4e-05,2e-05,1.5e-05,6e-06,9e-06,,1e-05,0.979456,3.4e-05,,,,
760.7,1.6e-05,2e-05,1.5e-05,7e-06,9e-06,,1e-05,0.986805,3.2e-05,,,,
760.8,1.90012e-05,1.79988e-05,1.60006e-05,6.99939e-06,1e-05,,1e-05,0.976985,3.09982e-05,,,,
760.9,2.1e-05,1.6e-05,1.7e-05,6e-06,1e-05,,1e-05,0.977649,2.8e-05,,,,
761.0,1.9e-05,1.3e-05,1.8e-05,5e-06,9e-06,,1e-05,0.97862,2.5e-05,,,,
761.1,1.7e-05,1.1e-05,1.7e-05,3e-06,8e-06,,1e-05,0.974332,2.3e-05,,,,
761.2,1.5e-05,9e-06,1.4e-05,2e-06,7e-06,,9e-06,0.982279,2e-05,,,,
761.3,1.29988e-05,8e-06,1.19982e-05,2.00122e-06,4.99939e-06,,7.99878e-06,0.987183,1.8e-05,,,,
761.4,1.1e-05,8e-06,9e-06,4e-06,4e-06,,6e-06,0.978945,1.8e-05,,,,
761.5,9e-06,8e-06,7e-06,5e-06,3e-06,,5e-06,0.992408,1.9e-05,,,,
761.6,8e-06,8e-06,6e-06,6e-06,3e-06,,4e-06,0.995638,1.9e-05,,,,
761.7,7e-06,9e-06,5e-06,7e-06,3e-06,,4e-06,0.971632,2e-05,,,,
761.8,4.99939e-06,1.00012e-05,5e-06,7.99939e-06,2.99939e-06,,5.00122e-06,0.967496,1.99988e-05,,,,
761.9,4e-06,1.2e-05,5e-06,7e-06,2e-06,,7e-06,0.968565,1.8e-05,,,,
762.0,7e-06,1.5e-05,4e-06,7e-06,4e-06,,8e-06,0.975781,1.7e-05,,,,
762.1,1e-05,1.7e-05,7e-06,7e-06,6e-06,,1e-05,0.983492,1.5e-05,,,,
762.2,1.4e-05,1.9e-05,1.1e-05,7e-06,8e-06,,9e-06,0.979182,1.4e-05,,,,
762.3,1.70018e-05,1.79988e-05,1.50024e-05,6.99939e-06,1.00018e-05,,7.99878e-06,0.992667,1.19988e-05,,,,
762.4,2e-05,1.6e-05,1.9e-05,6e-06,1.3e-05,,6e-06,1.0,1e-05,,,,
762.5,2.1e-05,1.4e-05,2.2e-05,5e-06,1.2e-05,,5e-06,0.987624,7e-06,,,,
762.6,2.1e-05,1.2e-05,2.1e-05,4e-06,1e-05,,3e-06,0.978921,5e-06,,,,
762.7,2.1e-05,1e-05,1.7e-05,4e-06,8e-06,,3e-06,0.978293,3e-06,,,,
762.8,2.1e-05,7.99939e-06,1.39976e-05,4.00061e-06,5.99878e-06,,5.00122e-06,0.985892,2.00061e-06,,,,
762.9,2.1e-05,7e-06,1e-05,5e-06,4e-06,,7e-06,0.982163,3e-06,,,,
763.0,1.7e-05,6e-06,7e-06,5e-06,3e-06,,8e-06,0.979888,5e-06,,,,
763.1,1.3e-05,5e-06,6e-06,6e-06,4e-06,,1e-05,0.980686,7e-06,,,,
763.2,9e-06,4e-06,7e-06,7e-06,4e-06,,9e-06,0.98966,9e-06,,,,
763.3,4.99756e-06,6.00183e-06,7.00061e-06,7e-06,4.00061e-06,,6.99878e-06,0.98957,1.00006e-05,,,,
763.4,1e-06,9e-06,8e-06,7e-06,5e-06,,5e-06,0.975788,1.1e-05,,,,
763.5,3e-06,1.2e-05,8e-06,7e-06,4e-06,,4e-06,0.960381,1.2e-05,,,,
763.6,6e-06,1.6e-05,8e-06,7e-06,4e-06,,2e-06,0.968141,1.2e-05,,,,
763.7,8e-06,1.9e-05,6e-06,7e-06,3e-06,,2e-06,0.968472,1.3e-05,,,,
763.8,1.00018e-05,1.9e-05,4.99939e-06,6.99878e-06,2e-06,,3.00061e-06,0.963996,1.29994e-05,,,,
763.9,1.3e-05,1.9e-05,4e-06,5e-06,2e-06,,4e-06,0.979402,1.2e-05,,,,
764.0,1.1e-05,1.9e-05,3e-06,4e-06,3e-06,,5e-06,0.981774,1.1e-05,,,,
764.1,9e-06,1.9e-05,6e-06,3e-06,6e-06,,6e-06,0.974779,1e-05,,,,
764.2,7e-06,1.9e-05,1.1e-05,1e-06,8e-06,,7e-06,0.972396,8e-06,,,,
764.3,4.99878e-06,1.59982e-05,1.50031e-05,2.00061e-06,1.10018e-05,,8.00061e-06,0.966524,8.00061e-06,,,,
764.4,3e-06,1.3e-05,2e-05,3e-06,1.4e-05,,9e-06,0.967656,9e-06,,,,
764.5,6e-06,9e-06,2.5e-05,4e-06,1.4e-05,,9e-06,0.973203,1e-05,,,,
764.6,8e-06,6e-06,2.5e-05,5e-06,1.3e-05,,1e-05,0.97848,1.2e-05,,,,
764.7,1.1e-05,2e-06,2.4e-05,7e-06,1.3e-05,,9e-06,0.968287,1.3e-05,,,,
764.8,1.40018e-05,3.00122e-06,2.29994e-05,7e-06,1.19994e-05,,6.99939e-06,0.958825,1.4e-05,,,,
764.9,1.7e-05,5e-06,2.2e-05,7e-06,1.1e-05,,6e-06,0.957896,1.4e-05,,,,
765.0,1.6e-05,8e-06,2e-05,7e-06,1.1e-05,,4e-06,0.951529,1.4e-05,,,,
765.1,1.5e-05,1e-05,2e-05,7e-06,1.1e-05,,2e-06,0.943402,1.4e-05,,,,
765.2,1.3e-05,1.2e-05,1.9e-05,7e-06,1.1e-05,,3e-06,0.939838,1.4e-05,,,,
765.3,1.19994e-05,1.09988e-05,1.89994e-05,5.99939e-06,1e-05,,4.00122e-06,0.939415,1.4e-05,,,,
765.4,1.1e-05,9e-06,1.8e-05,5e-06,1e-05,,6e-06,0.940492,1.4e-05,,,,
765.5,1.2e-05,7e-06,1.8e-05,4e-06,9e-06,,8e-06,0.936263,1.4e-05,,,,
765.6,1.3e-05,5e-06,1.6e-05,2e-06,8e-06,,9e-06,0.940001,1.4e-05,,,,
765.7,1.3e-05,3e-06,1.4e-05,1e-06,7e-06,,9e-06,0.94021,1.4e-05,,,,
765.8,1.40006e-05,5.00183e-06,1.19988e-05,,5.99939e-06,,7.99878e-06,0.923709,1.4e-05,,,,
765.9,1.5e-05,8e-06,1e-05,,5e-06,,6e-06,0.902568,1.4e-05,,,,
766.0,1.3e-05,1.1e-05,8e-06,1e-06,5e-06,,4e-06,0.894563,1.4e-05,,,,
766.1,1e-05,1.4e-05,9e-06,1e-06,6e-06,,3e-06,0.891668,1.4e-05,,,,
766.2,8e-06,1.6e-05,1.1e-05,1e-06,7e-06,,3e-06,0.894036,1.4e-05,,,,
766.3,4.99878e-06,1.59994e-05,1.30012e-05,2.00061e-06,8.00061e-06,,5.00061e-06,0.89364,1.4e-05,,,,
766.4,3e-06,1.5e-05,1.5e-05,3e-06,9e-06,,6e-06,0.875536,1.4e-05,,,,
766.5,2e-06,1.3e-05,1.6e-05,4e-06,9e-06,,8e-06,0.859752,1.4e-05,,,,
766.6,2e-06,1.2e-05,1.5e-05,5e-06,8e-06,,9e-06,0.846199,1.4e-05,,,,
766.7,1e-06,1.1e-05,1.3e-05,6e-06,7e-06,,1e-05,0.843943,1.4e-05,,,,
766.8,9.9939e-07,1.20006e-05,1.09988e-05,5.99939e-06,4.99939e-06,,1e-05,0.854447,1.4e-05,,,,
766.9,,1.3e-05,9e-06,5e-06,4e-06,,1e-05,0.849949,1.4e-05,,,,
767.0,4e-06,1.3e-05,7e-06,4e-06,5e-06,,1e-05,0.817622,1.4e-05,,,,
767.1,7e-06,1.4e-05,9e-06,3e-06,7e-06,,1e-05,0.8137,1.4e-05,,,,
767.2,1.1e-05,1.5e-05,1.1e-05,3e-06,8e-06,,1e-05,0.804464,1.4e-05,,,,
767.3,1.40024e-05,1.39982e-05,1.40018e-05,2e-06,1.00006e-05,,1e-05,0.791089,1.4e-05,,,,
767.4,1.8e-05,1.1e-05,1.7e-05,2e-06,1.1e-05,,1e-05,0.776998,1.4e-05,,,,
767.5,1.5e-05,8e-06,2e-05,2e-06,1.2e-05,,1e-05,0.764583,1.4e-05,,,,
767.6,1.2e-05,6e-06,2e-05,2e-06,1.2e-05,,1e-05,0.754146,1.4e-05,,,,
767.7,8e-06,3e-06,2e-05,2e-06,1.2e-05,,9e-06,0.741976,1.4e-05,,,,
767.8,4.99817e-06,2e-06,2e-05,3.00061e-06,1.2e-05,,6.99878e-06,0.727181,1.4e-05,,,,
767.9,2e-06,2e-06,2e-05,4e-06,1.2e-05,,5e-06,0.717149,1.4e-05,,,,
768.0,6e-06,1e-06,2e-05,5e-06,1.2e-05,,3e-06,0.698677,1.4e-05,,,,
768.1,1e-05,1e-06,2e-05,5e-06,1.1e-05,,1e-06,0.678846,1.4e-05,,,,
768.2,1.5e-05,1e-06,1.9e-05,6e-06,1e-05,,2e-06,0.654233,1.4e-05,,,,
768.3,1.90024e-05,3.00244e-06,1.69994e-05,7e-06,9.99939e-06,,3.00122e-06,0.634457,1.4e-05,,,,
768.4,2.3e-05,7e-06,1.6e-05,7e-06,9e-06,,5e-06,0.61684,1.4e-05,,,,
768.5,2.3e-05,1.1e-05,1.5e-05,7e-06,8e-06,,7e-06,0.599044,1.4e-05,,,,
768.6,2.1e-05,1.5e-05,1.4e-05,7e-06,7e-06,,9e-06,0.584657,1.4e-05,,,,
768.7,2e-05,1.8e-05,1.2e-05,7e-06,7e-06,,9e-06,0.561759,1.4e-05,,,,
768.8,1.89994e-05,1.59982e-05,1.09988e-05,5.99939e-06,5.99939e-06,,7.99939e-06,0.541524,1.4e-05,,,,
768.9,1.8e-05,1.3e-05,9e-06,5e-06,5e-06,,7e-06,0.517705,1.4e-05,,,,
769.0,1.6e-05,9e-06,7e-06,4e-06,4e-06,,6e-06,0.491374,1.4e-05,,,,
769.1,1.5e-05,6e-06,6e-06,2e-06,4e-06,,5e-06,0.471971,1.4e-05,,,,
769.2,1.3e-05,2e-06,6e-06,1e-06,3e-06,,5e-06,0.44844,1.4e-05,,,,
769.3,1.19988e-05,5.00305e-06,4.99939e-06,1e-06,2e-06,,6.00061e-06,0.420411,1.4e-05,,,,
769.4,1e-05,1e-05,4e-06,1e-06,2e-06,,7e-06,0.399238,1.4e-05,,,,
769.5,1.1e-05,1.5e-05,3e-06,1e-06,3e-06,,8e-06,0.37842,1.4e-05,,,,
769.6,1.1e-05,1.9e-05,6e-06,2e-06,6e-06,,1e-05,0.352951,1.4e-05,,,,
769.7,1.1e-05,2.4e-05,1e-05,2e-06,8e-06,,9e-06,0.328233,1.4e-05,,,,
769.8,1.2e-05,2.39994e-05,1.40024e-05,3.00061e-06,1.10012e-05,,7.99939e-06,0.303146,1.4e-05,,,,
769.9,1.2e-05,2.3e-05,1.8e-05,4e-06,1.3e-05,,7e-06,0.279361,1.4e-05,,,,
770.0,1.3e-05,2.2e-05,2.2e-05,5e-06,1.3e-05,,6e-06,0.256859,1.4e-05,,,,
770.1,1.5e-05,2.1e-05,2.1e-05,5e-06,1.2e-05,,5e-06,0.236325,1.4e-05,,,,
770.2,1.6e-05,1.9e-05,1.9e-05,6e-06,1.1e-05,,5e-06,0.218379,1.4e-05,,,,
770.3,1.70006e-05,1.79988e-05,1.69988e-05,7e-06,9.99878e-06,,4e-06,0.196047,1.4e-05,,,,
770.4,1.8e-05,1.6e-05,1.5e-05,7e-06,8e-06,,4e-06,0.174716,1.4e-05,,,,
770.5,1.6e-05,1.4e-05,1.3e-05,7e-06,7e-06,,4e-06,0.158737,1.4e-05,,,,
770.6,1.5e-05,1.3e-05,1.1e-05,7e-06,6e-06,,3e-06,0.142987,1.4e-05,,,,
770.7,1.3e-05,1.1e-05,9e-06,7e-06,4e-06,,3e-06,0.129867,1.4e-05,,,,
770.8,1.09994e-05,1.10006e-05,5.99878e-06,7e-06,2.99878e-06,,2e-06,0.116567,1.4e-05,,,,
770.9,1e-05,1.2e-05,4e-06,7e-06,1e-06,,2e-06,0.102568,1.4e-05,,,,
771.0,9e-06,1.2e-05,2e-06,7e-06,2e-06,,1e-06,0.09229,1.4e-05,,,,
771.1,8e-06,1.3e-05,3e-06,7e-06,3e-06,,1e-06,0.083705,1.4e-05,,,,
771.2,7e-06,1.3e-05,5e-06,7e-06,5e-06,,2e-06,0.075442,1.4e-05,,,,
771.3,6.99939e-06,1.40006e-05,7.00122e-06,7e-06,6.00061e-06,,4.00122e-06,0.0670895,1.4e-05,,,,
771.4,6e-06,1.5e-05,9e-06,7e-06,7e-06,,6e-06,0.059693,1.4e-05,,,,
771.5,8e-06,1.7e-05,1.1e-05,7e-06,8e-06,,7e-06,0.053565,1.4e-05,,,,
771.6,1e-05,1.8e-05,1.2e-05,7e-06,9e-06,,9e-06,0.047799,1.4e-05,,,,
771.7,1.2e-05,1.9e-05,1.3e-05,7e-06,9e-06,,1e-05,0.042812,1.4e-05,,,,
771.8,1.40018e-05,1.79988e-05,1.4e-05,6e-06,1e-05,,1e-05,0.0392315,1.4e-05,,,,
771.9,1.7e-05,1.6e-05,1.4e-05,6e-06,1e-05,,1e-05,0.035108,1.4e-05,,,,
772.0,1.5e-05,1.4e-05,1.5e-05,5e-06,9e-06,,1e-05,0.031281,1.4e-05,,,,
772.1,1.4e-05,1.2e-05,1.3e-05,4e-06,7e-06,,1e-05,0.028418,1.4e-05,,,,
772.2,1.2e-05,1.1e-05,1e-05,3e-06,5e-06,,9e-06,0.025569,1.4e-05,,,,
772.3,1.09988e-05,9.99939e-06,6.99817e-06,3e-06,2.99878e-06,,7.99878e-06,0.0229956,1.4e-05,,,,
772.4,9e-06,9e-06,4e-06,3e-06,1e-06,,6e-06,0.020767,1.4e-05,,,,
772.5,7e-06,8e-06,2e-06,4e-06,1e-06,,5e-06,0.01843,1.4e-05,,,,
772.6,6e-06,7e-06,2e-06,4e-06,2e-06,,4e-06,0.016807,1.4e-05,,,,
772.7,4e-06,6e-06,2e-06,4e-06,2e-06,,4e-06,0.015474,1.4e-05,,,,
772.8,2.99878e-06,8.00122e-06,3.00061e-06,4e-06,3e-06,,5.00122e-06,0.0141652,1.4e-05,,,,
772.9,1e-06,1e-05,4e-06,4e-06,3e-06,,7e-06,0.012868,1.4e-05,,,,
773.0,1e-06,1.2e-05,5e-06,4e-06,4e-06,,8e-06,0.011555,1.4e-05,,,,
773.1,1e-06,1.5e-05,6e-06,3e-06,5e-06,,9e-06,0.010557,1.4e-05,,,,
773.2,1e-06,1.7e-05,7e-06,3e-06,6e-06,,1e-05,0.009753,1.4e-05,,,,
773.3,1e-06,1.59994e-05,8.00061e-06,3e-06,7e-06,,1e-05,0.00895155,1.4e-05,,,,
773.4,1e-06,1.5e-05,9e-06,3e-06,7e-06,,1e-05,0.008209,1.4e-05,,,,
773.5,3e-06,1.3e-05,1.1e-05,2e-06,8e-06,,1e-05,0.007446,1.4e-05,,,,
773.6,5e-06,1.1e-05,1.1e-05,2e-06,9e-06,,1e-05,0.006874,1.4e-05,,,,
773.7,7e-06,9e-06,1.2e-05,2e-06,9e-06,,1e-05,0.006503,1.4e-05,,,,
773.8,9.00122e-06,7.99878e-06,1.3e-05,2e-06,1e-05,,1e-05,0.00599168,1.4e-05,,,,
773.9,1.1e-05,6e-06,1.3e-05,2e-06,1e-05,,1e-05,0.005467,1.4e-05,,,,
774.0,1.2e-05,4e-06,1.4e-05,2e-06,9e-06,,1e-05,0.005061,1.4e-05,,,,
774.1,1.3e-05,3e-06,1.2e-05,2e-06,7e-06,,1e-05,0.004756,1.4e-05,,,,
774.2,1.4e-05,1e-06,1e-05,2e-06,6e-06,,9e-06,0.004378,1.4e-05,,,,
774.3,1.50006e-05,1e-06,7.99878e-06,2.00061e-06,3.99878e-06,,6.99939e-06,0.00391481,1.3e-05,,,,
774.4,1.6e-05,1e-06,6e-06,3e-06,2e-06,,6e-06,0.003601,1.3e-05,,,,
774.5,1.6e-05,1e-06,3e-06,4e-06,2e-06,,4e-06,0.003454,1.3e-05,,,,
774.6,1.6e-05,1e-06,3e-06,5e-06,3e-06,,3e-06,0.003242,1.3e-05,,,,
774.7,1.6e-05,1e-06,4e-06,7e-06,4e-06,,2e-06,0.002962,1.3e-05,,,,
774.8,1.6e-05,3.00122e-06,5.00061e-06,7e-06,5e-06,,2e-06,0.00275088,1.3e-05,,,,
774.9,1.6e-05,5e-06,6e-06,7e-06,5e-06,,2e-06,0.002549,1.3e-05,,,,
775.0,1.5e-05,6e-06,7e-06,7e-06,5e-06,,2e-06,0.002384,1.3e-05,,,,
775.1,1.3e-05,8e-06,7e-06,7e-06,4e-06,,2e-06,0.002252,1.3e-05,,,,
775.2,1.2e-05,1e-05,6e-06,7e-06,4e-06,,3e-06,0.002129,1.3e-05,,,,
775.3,1.09988e-05,1.20006e-05,4.99939e-06,7e-06,3e-06,,4.00122e-06,0.00200591,1.3e-05,,,,
775.4,9e-06,1.3e-05,4e-06,7e-06,3e-06,,6e-06,0.001852,1.3e-05,,,,
775.5,1.2e-05,1.3e-05,3e-06,6e-06,2e-06,,8e-06,0.001781,1.3e-05,,,,
775.6,1.4e-05,1.4e-05,3e-06,6e-06,2e-06,,9e-06,0.001693,1.3e-05,,,,
775.7,1.6e-05,1.5e-05,2e-06,5e-06,1e-06,,1e-05,0.001606,1.3e-05,,,,
775.8,1.90012e-05,1.59994e-05,1.99939e-06,5e-06,1e-06,,1e-05,0.00150694,1.3e-05,,,,
775.9,2.1e-05,1.5e-05,1e-06,5e-06,1e-06,,1e-05,0.001414,1.3e-05,,,,
776.0,2e-05,1.5e-05,1e-06,4e-06,2e-06,,1e-05,0.001364,1.3e-05,,,,
776.1,1.9e-05,1.5e-05,2e-06,4e-06,4e-06,,1e-05,0.001324,1.3e-05,,,,
776.2,1.7e-05,1.5e-05,5e-06,4e-06,6e-06,,1e-05,0.001234,1.3e-05,,,,
776.3,1.59988e-05,1.39994e-05,7.00183e-06,4.00061e-06,8.00122e-06,,1e-05,0.00116895,1.3e-05,,,,
776.4,1.4e-05,1.3e-05,1e-05,5e-06,1e-05,,1e-05,0.001095,1.3e-05,,,,
776.5,1.3e-05,1.1e-05,1.2e-05,6e-06,1e-05,,1e-05,0.001029,1.3e-05,,,,
776.6,1.3e-05,1e-05,1.3e-05,7e-06,1e-05,,1e-05,0.001012,1.3e-05,,,,
776.7,1.2e-05,9e-06,1.3e-05,7e-06,1e-05,,9e-06,0.00096,1.3e-05,,,,
776.8,1.1e-05,1.00012e-05,1.3e-05,8e-06,1e-05,,7.99939e-06,0.000884995,1.3e-05,,,,
776.9,1.1e-05,1.2e-05,1.3e-05,8e-06,1e-05,,7e-06,0.000877,1.3e-05,,,,
777.0,1.1e-05,1.4e-05,1.3e-05,8e-06,9e-06,,6e-06,0.000841,1.3e-05,,,,
777.1,1.1e-05,1.7e-05,1.1e-05,8e-06,8e-06,,5e-06,0.00077,1.3e-05,,,,
777.2,1.2e-05,1.9e-05,9e-06,8e-06,6e-06,,4e-06,0.000737,1.3e-05,,,,
